company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
pelissa angelo gianni;agriculture_livestock;nurseries;;;carenda | 17031 albenga - italy;albenga - italy;17031.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company pelissa angelo gianni, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in albenga, italy.;;;registered office;False;;;;pelissa-angelo-gianni_seac001547769-001
agronomi moretti professionisti associati;agriculture_livestock;nurseries;;;26 via del macello | 26013 crema - italy;crema - italy;26013.0;italy;nurseries | forestry | crop services;the company agronomi moretti professionisti associati, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in crema, italy.;;;registered office;False;;;;agronomi-moretti-professionisti-associati_seac011497345-001
agrigarden;agriculture_livestock;nurseries;;;querceto | 66041 atessa - italy;atessa - italy;66041.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company agrigarden, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in atessa, italy.;;;registered office;False;;;;agrigarden_seac001538503-001
vivai piante carlo di lorenzo di lorenzo alessia;agriculture_livestock;nurseries;;;contrada convento | 65010 collecorvino - italy;collecorvino - italy;65010.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company vivai piante carlo di lorenzo di lorenzo alessia, founded in 2002, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in collecorvino, italy.;11.0;50.0;registered office;False;2002.0;;;vivai-piante-carlo-di-lorenzo-di-lorenzo-alessia_seac005828691-001
geotti giovanni lukas suzanne;agriculture_livestock;nurseries;;;157 via marconi | 33041 aiello del friuli - italy;aiello del friuli - italy;33041.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company geotti giovanni lukas suzanne, founded in 1987, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in aiello del friuli, italy.;11.0;50.0;registered office;False;1987.0;http://www.susigarden.com;;geotti-giovanni-lukas-suzanne_seac000444221-001
paolini giampaolo;agriculture_livestock;nurseries;;;mazzini | 61033 fermignano - italy;fermignano - italy;61033.0;italy;nurseries | forestry | crop services;the company paolini giampaolo, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in fermignano, italy.;;;;False;;;;paolini-giampaolo_seac001802488-001
il vivaio di coppola crescenzo & c. s.n.c.;agriculture_livestock;nurseries;;manufacturer/ producer;280 via campana | 80078 pozzuoli - italy;pozzuoli - italy;80078.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company il vivaio di coppola crescenzo & c. s.n.c., is a manufacturer/ producer, founded in 1995, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in pozzuoli, italy.;;;registered office;False;1995.0;;;il-vivaio-di-coppola-crescenzo-c-snc_seac001036000-001
troietto cristina - agronomo;agriculture_livestock;nurseries;;service provider;3 via martiri liberta' | 28060 cureggio - italy;cureggio - italy;28060.0;italy;nurseries | forestry | crop services;the company troietto cristina - agronomo, is a service provider, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in cureggio, italy.;;;registered office;False;;;;troietto-cristina-agronomo_seac005668778-001
verde e fiorito di vallelonga eleonora;agriculture_livestock;nurseries;;;via portosello | 04016 sabaudia - italy;sabaudia - italy;4016.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company verde e fiorito di vallelonga eleonora, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in sabaudia, italy.;11.0;50.0;;False;;;;verde-e-fiorito-di-vallelonga-eleonora_seac006816862-001
geronazzo fulvia;agriculture_livestock;nurseries;;;45/a via serena augusto | 31044 montebelluna - italy;montebelluna - italy;31044.0;italy;nurseries | crop services | forestry;the company geronazzo fulvia, which operates in the nurseries industry. it also operates in the crop services, and forestry industries. it is based in montebelluna, italy.;;;registered office;False;;;;geronazzo-fulvia_seac002477201-001
salvadoretti pier giorgio e gian carlo societa' semplice;agriculture_livestock;nurseries;;;39 via duca d'aosta | 33074 fontanafredda - italy;fontanafredda - italy;33074.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company salvadoretti pier giorgio e gian carlo societa' semplice, founded in 1996, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in fontanafredda, italy.;;;registered office;False;1996.0;;;salvadoretti-pier-giorgio-e-gian-carlo-societa-semplice_seac000357561-001
giambenini francesco di giambenini alessandro;agriculture_livestock;nurseries;;service provider;20 via moceniga | 37026 pescantina - italy;pescantina - italy;37026.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company giambenini francesco di giambenini alessandro, is a service provider, founded in 2001, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in pescantina, italy.;11.0;50.0;registered office;False;2001.0;http://www.vivaigiambenini.it;;giambenini-francesco-di-giambenini-alessandro_seac000846190-001
camorani cinzia;agriculture_livestock;nurseries;;;16 via della resistenza | 41014 castelvetro di modena - italy;castelvetro di modena - italy;41014.0;italy;nurseries | forestry | crop services;the company camorani cinzia, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in castelvetro di modena, italy.;;;registered office;False;;;;camorani-cinzia_seac002457627-001
agri service studio associato;agriculture_livestock;nurseries;;;p.umberto di piemonte | 82029 san marco dei cavoti - italy;san marco dei cavoti - italy;82029.0;italy;nurseries | forestry | crop services;the company agri service studio associato, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in san marco dei cavoti, italy.;;;;False;;;;agri-service-studio-associato_seac001616171-001
pronto giardino s.r.l.;agriculture_livestock;nurseries;;;74 viale della serenissima | 36100 vicenza - italy;vicenza - italy;36100.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company pronto giardino s.r.l., which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in vicenza, italy.;;;registered office;False;;;;pronto-giardino-srl_seac006742779-001
cassol michele;agriculture_livestock;nurseries;;;stadio | 32036 sedico - italy;sedico - italy;32036.0;italy;nurseries | forestry | crop services;the company cassol michele, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in sedico, italy.;;;registered office;False;;;;cassol-michele_seac001541936-001
tognarelli rossana;agriculture_livestock;nurseries;;;10 viale san francesco | 58017 pitigliano - italy;pitigliano - italy;58017.0;italy;nurseries | forestry | crop services;the company tognarelli rossana, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in pitigliano, italy.;;;;False;;;;tognarelli-rossana_seac001497160-001
pacini pietro g.;agriculture_livestock;nurseries;;wholesaler;fiorentina | 51039 quarrata - italy;quarrata - italy;51039.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company pacini pietro g., is a wholesaler, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in quarrata, italy.;;;registered office;False;;;;pacini-pietro-g_seac001577502-001
nuova societa' agricola floricoltura cecchini s.r.l.;agriculture_livestock;nurseries;;;32/b via casa s. giuseppe | 26900 lodi - italy;lodi - italy;26900.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company nuova societa' agricola floricoltura cecchini s.r.l., which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in lodi, italy.;11.0;50.0;;False;;;;nuova-societa-agricola-floricoltura-cecchini-srl_seac009783009-001
pappalardo maria;agriculture_livestock;nurseries;;;89 via manganario antonio | 84126 salerno - italy;salerno - italy;84126.0;italy;nurseries | forestry | crop services;the company pappalardo maria, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in salerno, italy.;;;;False;;;;pappalardo-maria_seac004389772-001
lazzeri societa' agricola a r.l.;agriculture_livestock;nurseries;;manufacturer/ producer;8 via piedimonte | 39012 merano - italy;merano - italy;39012.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company lazzeri societa' agricola a r.l., is a manufacturer/ producer, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in merano, italy.;;;registered office;False;;;;lazzeri-societa-agricola-a-rl_seac006802740-001
ubbiali geremia;agriculture_livestock;nurseries;;;bergamo | 24055 cologno al serio - italy;cologno al serio - italy;24055.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company ubbiali geremia, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in cologno al serio, italy.;;;registered office;False;;;;ubbiali-geremia_seac001524168-001
societa' agricola semplice cartiaplant;agriculture_livestock;nurseries;;;contrada s. rosalia | 97018 scicli - italy;scicli - italy;97018.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company societa' agricola semplice cartiaplant, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in scicli, italy.;11.0;50.0;registered office;False;;;;societa-agricola-semplice-cartiaplant_seac006788393-001
mansueto service s.r.l.;agriculture_livestock;nurseries;;service provider;via gallo monsignor luigi | 70015 noci - italy;noci - italy;70015.0;italy;nurseries | forestry | crop services;the company mansueto service s.r.l., is a service provider, founded in 2002, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in noci, italy.;11.0;50.0;registered office;False;2002.0;;;mansueto-service-srl_seac003191183-001
vivai di mizzi oronzo;agriculture_livestock;nurseries;;;contrada s. pietro | 72015 fasano - italy;fasano - italy;72015.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company vivai di mizzi oronzo, founded in 1996, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in fasano, italy.;11.0;50.0;registered office;False;1996.0;;;vivai-di-mizzi-oronzo_seac005845628-001
effetre s.r.l.;agriculture_livestock;nurseries;;;via lepidio lucio | 00122 roma - italy;roma - italy;122.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company effetre s.r.l., founded in 2004, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in roma, italy.;11.0;50.0;registered office;False;2004.0;;;effetre-srl_seac003237662-001
nicola ezio;agriculture_livestock;nurseries;;retailer;4 via porizzi | 14047 mombercelli - italy;mombercelli - italy;14047.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company nicola ezio, is a retailer, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in mombercelli, italy.;1.0;10.0;registered office;False;;;;nicola-ezio_seac000222489-001
aziena agricola gregorio - vivai di gregorio matteo g.;agriculture_livestock;nurseries;;;154 frazione s. giovanni perucca | 12049 trinita' - italy;trinita' - italy;12049.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company aziena agricola gregorio - vivai di gregorio matteo g., founded in 1983, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in trinita', italy.;11.0;50.0;;False;1983.0;;;aziena-agricola-gregorio-vivai-di-gregorio-matteo-g_seac006913896-001
buonamici guglielmo;agriculture_livestock;nurseries;;;4 via vicinale del paduletto | 56011 calci - italy;calci - italy;56011.0;italy;nurseries | forestry | crop services;the company buonamici guglielmo, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in calci, italy.;;;;False;;;;buonamici-guglielmo_seac001928781-001
ingrosso fiori e piante;agriculture_livestock;nurseries;;wholesaler;fazio salvatore | via volta n. 6 | 39100 bolzano - italy;bolzano - italy;39100.0;italy;nurseries;the company ingrosso fiori e piante, is a wholesaler, which operates in the nurseries industry. it is based in bolzano, italy.;11.0;50.0;;False;;;;ingrosso-fiori-e-piante_00000003931307-210816001
coop. agricola flora pompei s.r.l.;agriculture_livestock;nurseries;;;21 via vecchia per castellammare | 80045 pompei - italy;pompei - italy;80045.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company coop. agricola flora pompei s.r.l., founded in 1993, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in pompei, italy.;11.0;50.0;registered office;False;1993.0;http://www.florapompei.com/it/;;coop-agricola-flora-pompei-srl_seac000343224-001
lenzo antonino;agriculture_livestock;nurseries;;;principessa di piemonte | 98060 sant'angelo di brolo - italy;sant'angelo di brolo - italy;98060.0;italy;nurseries | forestry | crop services;the company lenzo antonino, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in sant'angelo di brolo, italy.;;;registered office;False;;;;lenzo-antonino_seac002576289-001
azienda agricola teatina s.r.l.;agriculture_livestock;nurseries;;;casale | 66010 ripa teatina (ch) - italy;ripa teatina (ch) - italy;66010.0;italy;nurseries;the company azienda agricola teatina s.r.l., which operates in the nurseries industry. it is based in ripa teatina (ch), italy.;1.0;10.0;;False;;;;azienda-agricola-teatina-srl_ita068167-00101
vivai sandher di simonelli p.agr. daniele;agriculture_livestock;nurseries;;;3 cascina sander | 25020 offlaga - italy;offlaga - italy;25020.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company vivai sandher di simonelli p.agr. daniele, founded in 1982, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in offlaga, italy.;11.0;50.0;registered office;False;1982.0;;;vivai-sandher-di-simonelli-pagr-daniele_seac004507702-001
qualitate s.a.s. di ricco vincenzo & c.;agriculture_livestock;nurseries;;;17 via di scanno geremia | 76121 barletta - italy;barletta - italy;76121.0;italy;nurseries | forestry | crop services;the company qualitate s.a.s. di ricco vincenzo & c., founded in 2004, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in barletta, italy.;;;registered office;False;2004.0;;;qualitate-sas-di-ricco-vincenzo-c_seac003222029-001
tomat fabrizio;agriculture_livestock;nurseries;;;prati | 33050 trivignano udinese - italy;trivignano udinese - italy;33050.0;italy;bedding plants, bulbs and seeds | nurseries | indoor and greenhouse plants, floristry;the company tomat fabrizio, which operates in the bedding plants, bulbs and seeds industry. it also operates in the nurseries, and indoor and greenhouse plants, floristry industries. it is based in trivignano udinese, italy.;;;registered office;False;;;;tomat-fabrizio_seac004552855-001
damuzzo gaetano;agriculture_livestock;nurseries;;;65 viale spellanzon luigi | 31015 conegliano - italy;conegliano - italy;31015.0;italy;nurseries | forestry | crop services;the company damuzzo gaetano, founded in 1983, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in conegliano, italy.;;;;False;1983.0;;;damuzzo-gaetano_seac003977238-001
bertocci alberto;agriculture_livestock;nurseries;;manufacturer/ producer;472/a via pratese | 51100 pistoia - italy;pistoia - italy;51100.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company bertocci alberto, is a manufacturer/ producer, founded in 1979, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in pistoia, italy.;;;registered office;False;1979.0;;;bertocci-alberto_seac001369823-001
sechi vincenzo;agriculture_livestock;nurseries;;service provider;275 corso umberto i | 08015 macomer - italy;macomer - italy;8015.0;italy;nurseries | quality control and certification | crop services;the company sechi vincenzo, is a service provider, which operates in the nurseries industry. it also operates in the quality control and certification, and crop services industries. it is based in macomer, italy.;;;;False;;;;sechi-vincenzo_seac005031051-001
studio tecnico associato ecoproget di marco antonio piras e magda fava;agriculture_livestock;nurseries;;;23 via moro aldo | 09010 tratalias - italy;tratalias - italy;9010.0;italy;nurseries | forestry | crop services;the company studio tecnico associato ecoproget di marco antonio piras e magda fava, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in tratalias, italy.;;;registered office;False;;;;studio-tecnico-associato-ecoproget-di-marco-antonio-piras-e-magda-fava_seac002695609-001
chinaglia giorgio;agriculture_livestock;nurseries;;;18 via lunga | 45026 lendinara - italy;lendinara - italy;45026.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company chinaglia giorgio, founded in 1998, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in lendinara, italy.;1.0;10.0;registered office;False;1998.0;;;chinaglia-giorgio_seac000288612-001
comignano francesco paolo;agriculture_livestock;nurseries;;manufacturer/ producer;via paratore giuseppe | 90124 palermo - italy;palermo - italy;90124.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company comignano francesco paolo, is a manufacturer/ producer, founded in 2003, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in palermo, italy.;1.0;10.0;registered office;False;2003.0;;;comignano-francesco-paolo_seac003126883-001
vivai mezzadri s.n.c. di davide & simone mezzadri;agriculture_livestock;nurseries;;;1 via dei partigiani | 20010 canegrate - italy;canegrate - italy;20010.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company vivai mezzadri s.n.c. di davide & simone mezzadri, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in canegrate, italy.;11.0;50.0;registered office;False;;;;vivai-mezzadri-snc-di-davide-simone-mezzadri_seac005212446-001
santucci marcello;agriculture_livestock;nurseries;;;agostino arcangeli carosi | 05026 montecastrilli - italy;montecastrilli - italy;5026.0;italy;nurseries | forestry | crop services;the company santucci marcello, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in montecastrilli, italy.;;;;False;;;;santucci-marcello_seac001530319-001
studio tecnico agrario dr.emilio ciccarelli;agriculture_livestock;nurseries;;;3 via pirozzi aviene mario | 80014 giugliano in campania - italy;giugliano in campania - italy;80014.0;italy;nurseries | forestry | crop services;the company studio tecnico agrario dr.emilio ciccarelli, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in giugliano in campania, italy.;;;;False;;;;studio-tecnico-agrario-dremilio-ciccarelli_seac001188709-001
miglioranzo amorini e figli;agriculture_livestock;nurseries;;;mazzini | 37067 valeggio sul mincio - italy;valeggio sul mincio - italy;37067.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company miglioranzo amorini e figli, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in valeggio sul mincio, italy.;;;;False;;;;miglioranzo-amorini-e-figli_seac000091248-001
tropea dott. sebastiano;agriculture_livestock;nurseries;;;alagona artale | 95126 catania - italy;catania - italy;95126.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company tropea dott. sebastiano, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in catania, italy.;;;registered office;False;;;;tropea-dott-sebastiano_seac000882542-001
centro giardinaggio s.r.l.;agriculture_livestock;nurseries;;;98 via bitritto | 70124 bari - italy;bari - italy;70124.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company centro giardinaggio s.r.l., which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in bari, italy.;1.0;10.0;registered office;False;;;;centro-giardinaggio-srl_seac006336109-001
sansone dr.luigi;agriculture_livestock;nurseries;;;via fiei | 84040 castelnuovo cilento - italy;castelnuovo cilento - italy;84040.0;italy;nurseries | forestry | crop services;the company sansone dr.luigi, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in castelnuovo cilento, italy.;;;;False;;;;sansone-drluigi_seac011509057-001
giardino fiorito del f.lli secchi ss;agriculture_livestock;nurseries;;;27 localita' pani esu | 09010 sant'anna arresi - italy;sant'anna arresi - italy;9010.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company giardino fiorito del f.lli secchi ss, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in sant'anna arresi, italy.;;;;False;;;;giardino-fiorito-del-flli-secchi-ss_seac007209359-001
cingolani alberto;agriculture_livestock;nurseries;;;piazza ventinove marzo | 05018 orvieto - italy;orvieto - italy;5018.0;italy;nurseries | forestry | crop services;the company cingolani alberto, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in orvieto, italy.;;;registered office;False;;;;cingolani-alberto_seac000115702-001
pennone giancarlo;agriculture_livestock;nurseries;;;acqui | 15122 alessandria - italy;alessandria - italy;15122.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company pennone giancarlo, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in alessandria, italy.;;;registered office;False;;;;pennone-giancarlo_seac000560023-001
a.r.i.f. agenzia regionale per le attivita' irrigue e forestali;agriculture_livestock;nurseries;;service provider;corigliano luigi | 70132 bari - italy;bari - italy;70132.0;italy;nurseries | forestry | crop services;the company a.r.i.f. agenzia regionale per le attivita' irrigue e forestali, is a service provider, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in bari, italy.;;;registered office;False;;http://www.arifpuglia.it;;arif-agenzia-regionale-per-le-attivita-irrigue-e-forestali_seac005592871-001
miele luigi;agriculture_livestock;nurseries;;;5 via sturzo don luigi | 71122 foggia - italy;foggia - italy;71122.0;italy;nurseries | forestry | crop services;the company miele luigi, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in foggia, italy.;;;;False;;;;miele-luigi_seac002096383-001
azienda agricola di solda' sergio;agriculture_livestock;nurseries;;;sauro nazario | 20011 corbetta - italy;corbetta - italy;20011.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company azienda agricola di solda' sergio, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in corbetta, italy.;;;registered office;False;;;;azienda-agricola-di-solda-sergio_seac005022425-001
soc. agr. f.lli giancola & leggiero s.s.;agriculture_livestock;nurseries;;retailer;contrada l'assunta | 70043 monopoli - italy;monopoli - italy;70043.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company soc. agr. f.lli giancola & leggiero s.s., is a retailer, founded in 1998, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in monopoli, italy.;11.0;50.0;registered office;False;1998.0;;;soc-agr-flli-giancola-leggiero-ss_seac003121901-001
foti carmelo;agriculture_livestock;nurseries;;;cannotta | 98050 terme vigliatore - italy;terme vigliatore - italy;98050.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company foti carmelo, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in terme vigliatore, italy.;;;registered office;False;;;;foti-carmelo_seac001881492-001
cocco giorgio;agriculture_livestock;nurseries;;;monte cengio | 36015 schio - italy;schio - italy;36015.0;italy;nurseries | forestry | crop services;the company cocco giorgio, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in schio, italy.;;;;False;;;;cocco-giorgio_seac002232758-001
tuzio angelo carmine;agriculture_livestock;nurseries;;;2 via lazio | 75023 montalbano jonico - italy;montalbano jonico - italy;75023.0;italy;nurseries | forestry | crop services;the company tuzio angelo carmine, founded in 2000, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in montalbano jonico, italy.;1.0;10.0;registered office;False;2000.0;;;tuzio-angelo-carmine_seac001654391-001
leonardo francesco;agriculture_livestock;nurseries;;;t.di lampedusa | 93013 mazzarino - italy;mazzarino - italy;93013.0;italy;nurseries | forestry | crop services;the company leonardo francesco, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in mazzarino, italy.;;;registered office;False;;;;leonardo-francesco_seac004222937-001
vivai arcobaleno di bianchi carlo & bianchi gianluca s.n.c.;agriculture_livestock;nurseries;;;11 localita' foci | 57037 portoferraio - italy;portoferraio - italy;57037.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company vivai arcobaleno di bianchi carlo & bianchi gianluca s.n.c., founded in 1994, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in portoferraio, italy.;11.0;50.0;registered office;False;1994.0;;;vivai-arcobaleno-di-bianchi-carlo-bianchi-gianluca-snc_seac000286731-001
zannier fabio;agriculture_livestock;nurseries;;;cavour | 33097 spilimbergo - italy;spilimbergo - italy;33097.0;italy;nurseries | forestry | crop services;the company zannier fabio, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in spilimbergo, italy.;;;registered office;False;;;;zannier-fabio_seac001370572-001
giardiland;agriculture_livestock;nurseries;;;33/a via bosco | 42019 scandiano - italy;scandiano - italy;42019.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company giardiland, founded in 1981, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in scandiano, italy.;;;registered office;False;1981.0;;;giardiland_seac000240446-001
caalpa s.r.l.;agriculture_livestock;nurseries;;service provider;caserma lucania | 85100 potenza - italy;potenza - italy;85100.0;italy;nurseries | forestry | crop services;the company caalpa s.r.l., is a service provider, which operates in the nurseries industry. it also operates in the forestry, and crop services industries. it is based in potenza, italy.;;;registered office;False;;;;caalpa-srl_seac000442616-001
cooperativa sociale l'orto botanico a r.l.;agriculture_livestock;nurseries;;retailer;1 via centro stazione | 29010 alseno - italy;alseno - italy;29010.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company cooperativa sociale l'orto botanico a r.l., is a retailer, founded in 1991, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in alseno, italy.;51.0;100.0;registered office;False;1991.0;;;cooperativa-sociale-lorto-botanico-a-rl_seac001774310-001
ena laura;agriculture_livestock;nurseries;;manufacturer/ producer;1 via s. giovanni | 09010 decimoputzu - italy;decimoputzu - italy;9010.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company ena laura, is a manufacturer/ producer, founded in 2000, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in decimoputzu, italy.;11.0;50.0;registered office;False;2000.0;http://www.paginegialle.it/vivaioenalaura;;ena-laura_seac005428477-001
agricola riva vivai s.n.c. di riva luigi & c.;agriculture_livestock;nurseries;;;84 via milano | 20833 giussano - italy;giussano - italy;20833.0;italy;bedding plants, bulbs and seeds | indoor and greenhouse plants, floristry | nurseries;the company agricola riva vivai s.n.c. di riva luigi & c., founded in 1988, which operates in the bedding plants, bulbs and seeds industry. it also operates in the indoor and greenhouse plants, floristry, and nurseries industries. it is based in giussano, italy.;;;registered office;False;1988.0;http://www.rivavivai.it;;agricola-riva-vivai-snc-di-riva-luigi-c_seac000181476-001
