company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
trezzi refrattari s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;5 strada provinciale 181 | 26833 merlino - italy;merlino - italy;26833.0;italy;refractory materials and products | tin and tin alloys | steel & metals;the company trezzi refrattari s.r.l., is a manufacturer/ producer, founded in 1986, which operates in the refractory materials and products industry. it also operates in the tin and tin alloys, and steel & metals industries. it is based in merlino, italy.;11.0;50.0;registered office;False;1986.0;http://www.trezzirefrattari.com;;trezzi-refrattari-srl_seac000975867-001
emme enne di nenzi patrizia;glass_construction_materials;refractory_materials_and_products;;service provider;6 via giorgione | 31055 quinto di treviso - italy;quinto di treviso - italy;31055.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company emme enne di nenzi patrizia, is a service provider, founded in 1986, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in quinto di treviso, italy.;1.0;10.0;registered office;False;1986.0;http://www.emme-enne.it;;emme-enne-di-nenzi-patrizia_seac002195324-001
mineral s.r.l.;glass_construction_materials;refractory_materials_and_products;;wholesaler;20 via moro aldo | 41043 formigine - italy;formigine - italy;41043.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company mineral s.r.l., is a wholesaler, founded in 1988, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in formigine, italy.;;;registered office;False;1988.0;http://www.mineral.it;;mineral-srl_seac002191673-001
italvision s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;2 via guttuso renato | 42019 scandiano - italy;scandiano - italy;42019.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company italvision s.r.l., is a manufacturer/ producer, founded in 1998, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in scandiano, italy.;;;;False;1998.0;http://www.italvision.it;;italvision-srl_seac002156934-001
ceramic instruments s.r.l.;glass_construction_materials;refractory_materials_and_products;;wholesaler;20/26 via regina pacis | 41049 sassuolo - italy;sassuolo - italy;41049.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company ceramic instruments s.r.l., is a wholesaler, founded in 1977, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in sassuolo, italy.;;;;False;1977.0;http://www.ceramicinstruments.com;;ceramic-instruments-srl_seac001509340-001
merli giorgio di merli lorena & c.snc;glass_construction_materials;refractory_materials_and_products;;;26 via valle d'aosta | 41049 sassuolo - italy;sassuolo - italy;41049.0;italy;mechanical engineering - custom work | glass and ceramic manufacturing - machinery and equipment | refractory materials and products;the company merli giorgio di merli lorena & c.snc, founded in 1981, which operates in the mechanical engineering - custom work industry. it also operates in the glass and ceramic manufacturing - machinery and equipment, and refractory materials and products industries. it is based in sassuolo, italy.;;;registered office;False;1981.0;http://www.giorgiomerli.com;;merli-giorgio-di-merli-lorena-csnc_seac000347177-001
sideral refrattari s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;1 via friuli | 41049 sassuolo - italy;sassuolo - italy;41049.0;italy;refractory materials and products | mortars and cements, refractory | flame retardant construction materials;the company sideral refrattari s.r.l., is a manufacturer/ producer, founded in 2006, which operates in the refractory materials and products industry. it also operates in the mortars and cements, refractory, and flame retardant construction materials industries. it is based in sassuolo, italy.;;;registered office;False;2006.0;http://www.sideralrefrattari.it;;sideral-refrattari-srl_seac002744270-001
corema s.r.l.;glass_construction_materials;refractory_materials_and_products;;wholesaler;35 via borgo palazzo | 24125 bergamo - italy;bergamo - italy;24125.0;italy;refractory materials and products | mortars and cements, refractory | flame retardant construction materials;the company corema s.r.l., is a wholesaler, founded in 1987, which operates in the refractory materials and products industry. it also operates in the mortars and cements, refractory, and flame retardant construction materials industries. it is based in bergamo, italy.;;;registered office;False;1987.0;http://www.coremarefrattari.it;;corema-srl_seac002146188-001
unistara s.p.a.;glass_construction_materials;refractory_materials_and_products;;wholesaler;3/1 piazza rossetti raffaele | 16129 genova - italy;genova - italy;16129.0;italy;refractory materials and products | mortars and cements, refractory | flame retardant construction materials;the company unistara s.p.a., is a wholesaler, founded in 1985, which operates in the refractory materials and products industry. it also operates in the mortars and cements, refractory, and flame retardant construction materials industries. it is based in genova, italy.;51.0;100.0;registered office;False;1985.0;http://www.unistara.com;;unistara-spa_seac000766369-001
commerciale 3 b s.r.l.;glass_construction_materials;refractory_materials_and_products;;;13 via friuli | 41049 sassuolo - italy;sassuolo - italy;41049.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company commerciale 3 b s.r.l., founded in 1995, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in sassuolo, italy.;1.0;10.0;registered office;False;1995.0;http://www.ceramicafaidate.it;;commerciale-3-b-srl_seac005316188-001
vezzani lauro & c.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;9 via villa e. | 42124 reggio nell'emilia - italy;reggio nell'emilia - italy;42124.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company vezzani lauro & c., is a manufacturer/ producer, founded in 1989, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in reggio nell'emilia, italy.;11.0;50.0;registered office;False;1989.0;http://www.vezzanilauro.it;;vezzani-lauro-c_seac001907704-001
industrial service s.r.l.;glass_construction_materials;refractory_materials_and_products;;wholesaler;2 via del lavoro | 41042 fiorano modenese - italy;fiorano modenese - italy;41042.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | measurement and regulation equipment and instruments - temperature;the company industrial service s.r.l., is a wholesaler, founded in 1989, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and measurement and regulation equipment and instruments - temperature industries. it is based in fiorano modenese, italy.;;;registered office;False;1989.0;http://www.industrial-service.it;;industrial-service-srl_seac000572089-001
bottero s.p.a.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;82 via genova | 12100 cuneo - italy;cuneo - italy;12100.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | moulds for glass and crystal;the company bottero s.p.a., is a manufacturer/ producer, founded in 1981, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and moulds for glass and crystal industries. it is based in cuneo, italy.;501.0;inf;registered office;False;1981.0;http://www.bottero.com/;;bottero-spa_seac000232030-001
refratechnik italia s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;360 corso casale | 13039 trino - italy;trino - italy;13039.0;italy;refractory materials and products | mortars and cements, refractory | flame retardant construction materials;the company refratechnik italia s.r.l., is a manufacturer/ producer, founded in 1966, which operates in the refractory materials and products industry. it also operates in the mortars and cements, refractory, and flame retardant construction materials industries. it is based in trino, italy.;11.0;50.0;registered office;False;1966.0;https://www.refra.com/;;refratechnik-italia-srl_seac000037738-001
hydrodesign s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;17 via michelangelo | 42014 castellarano - italy;castellarano - italy;42014.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company hydrodesign s.r.l., is a manufacturer/ producer, founded in 1993, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in castellarano, italy.;;;registered office;False;1993.0;http://www.hydrodesign.it;;hydrodesign-srl_seac002013164-001
s.m.s. s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;31 via del lavoro | 41042 fiorano modenese - italy;fiorano modenese - italy;41042.0;italy;glass and ceramic manufacturing - machinery and equipment | refractory materials and products | tile-making - machinery and equipment;the company s.m.s. s.r.l., is a manufacturer/ producer, founded in 1969, which operates in the glass and ceramic manufacturing - machinery and equipment industry. it also operates in the refractory materials and products, and tile-making - machinery and equipment industries. it is based in fiorano modenese, italy.;;;registered office;False;1969.0;http://www.paginegialle.it/ceramiche-e-refrattari-impianti-macchine-e-materiali-sms-srl-fioranomodenese;;sms-srl_seac001257842-001
isolant service s.r.l.;glass_construction_materials;refractory_materials_and_products;;manufacturer/ producer;via g.strusi | 74020 monteiasi - italy;monteiasi - italy;74020.0;italy;refractory materials and products | mortars and cements, refractory | flame retardant construction materials;the company isolant service s.r.l., is a manufacturer/ producer, founded in 1991, which operates in the refractory materials and products industry. it also operates in the mortars and cements, refractory, and flame retardant construction materials industries. it is based in monteiasi, italy.;11.0;50.0;registered office;False;1991.0;http://www.isolantservice.it;;isolant-service-srl_seac002194422-001
consorzio global service industries;glass_construction_materials;refractory_materials_and_products;;;1 localita' portovesme | 09010 portoscuso - italy;portoscuso - italy;9010.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company consorzio global service industries, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in portoscuso, italy.;11.0;50.0;;False;;;;consorzio-global-service-industries_seac006022493-001
servind s.r.l.;glass_construction_materials;refractory_materials_and_products;;;via artom alessandro | 72100 brindisi - italy;brindisi - italy;72100.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company servind s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in brindisi, italy.;11.0;50.0;registered office;False;;;;servind-srl_seac005211357-001
mit ambiente s.r.l.;glass_construction_materials;refractory_materials_and_products;;;strada della selva grossa | 61122 pesaro - italy;pesaro - italy;61122.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company mit ambiente s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in pesaro, italy.;11.0;50.0;registered office;False;;;;mit-ambiente-srl_seac006830255-001
ndt company s.n.c. di benvegnu' marco & c.;glass_construction_materials;refractory_materials_and_products;;;28 via industriale | 36043 camisano vicentino - italy;camisano vicentino - italy;36043.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company ndt company s.n.c. di benvegnu' marco & c., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in camisano vicentino, italy.;11.0;50.0;;False;;;;ndt-company-snc-di-benvegnu-marco-c_seac006908536-001
iaselab s.r.l.;glass_construction_materials;refractory_materials_and_products;;service provider;29/h via bartok bela | 44124 ferrara - italy;ferrara - italy;44124.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company iaselab s.r.l., is a service provider, founded in 2004, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in ferrara, italy.;;;registered office;False;2004.0;http://www.iaselab.com;;iaselab-srl_seac002055400-001
emmeerre s.a.s. di marchetti r. & c.;glass_construction_materials;refractory_materials_and_products;;;39/a via camillo benso conte di cavour | 21040 origgio - italy;origgio - italy;21040.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company emmeerre s.a.s. di marchetti r. & c., founded in 1993, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in origgio, italy.;;;registered office;False;1993.0;;;emmeerre-sas-di-marchetti-r-c_seac003441732-001
laboratori clodia diagnostic & services s.r.l.;glass_construction_materials;refractory_materials_and_products;;;9/b via poli giovanni | 30015 chioggia - italy;chioggia - italy;30015.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company laboratori clodia diagnostic & services s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in chioggia, italy.;11.0;50.0;registered office;False;;http://www.laboclodia.com/;;laboratori-clodia-diagnostic-services-srl_seac006372263-001
control s.n.c. di mercatali livio e figli;glass_construction_materials;refractory_materials_and_products;;;15 via molino | 48121 ravenna - italy;ravenna - italy;48121.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company control s.n.c. di mercatali livio e figli, founded in 1974, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in ravenna, italy.;11.0;50.0;registered office;False;1974.0;;;control-snc-di-mercatali-livio-e-figli_seac001777454-001
cpr s.n.c. di bacchini davide e lopiano nicolo';glass_construction_materials;refractory_materials_and_products;;service provider;13 via parmigianino | 43010 fontevivo - italy;fontevivo - italy;43010.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company cpr s.n.c. di bacchini davide e lopiano nicolo', is a service provider, founded in 2008, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in fontevivo, italy.;11.0;50.0;registered office;False;2008.0;;;cpr-snc-di-bacchini-davide-e-lopiano-nicolo_seac004819637-001
ipertec s.r.l.;glass_construction_materials;refractory_materials_and_products;;service provider;3 via forlanini carlo | 96100 siracusa - italy;siracusa - italy;96100.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company ipertec s.r.l., is a service provider, founded in 1999, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in siracusa, italy.;11.0;50.0;registered office;False;1999.0;http://www.ipertec.it;;ipertec-srl_seac000337469-001
laboratorio tecnologico matera s.r.l.;glass_construction_materials;refractory_materials_and_products;;;zona industriale | 75100 matera - italy;matera - italy;75100.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company laboratorio tecnologico matera s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in matera, italy.;;;registered office;False;;;;laboratorio-tecnologico-matera-srl_seac005290437-001
omeco s.r.l.;glass_construction_materials;refractory_materials_and_products;;service provider;56 via monviso | 20900 monza - italy;monza - italy;20900.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company omeco s.r.l., is a service provider, founded in 1971, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in monza, italy.;11.0;50.0;registered office;False;1971.0;http://www.omecosrl.it;;omeco-srl_seac000200762-001
labcam s.r.l.;glass_construction_materials;refractory_materials_and_products;;;98 regione rollo inferiore | 17031 albenga - italy;albenga - italy;17031.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company labcam s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in albenga, italy.;11.0;50.0;;False;;;;labcam-srl_seac006706201-001
masstech italia s.r.l.;glass_construction_materials;refractory_materials_and_products;;service provider;caduti | 28021 borgomanero - italy;borgomanero - italy;28021.0;italy;testing of products and materials | storage tanks | testing of products and materials - institutions;the company masstech italia s.r.l., is a service provider, founded in 1998, which operates in the testing of products and materials industry. it also operates in the storage tanks, and testing of products and materials - institutions industries. it is based in borgomanero, italy.;;;registered office;False;1998.0;http://www.masstechitalia.it;;masstech-italia-srl_139291025751032-001
al.terr. consulting s.r.l.;glass_construction_materials;refractory_materials_and_products;;;galati mamertino | 00132 roma - italy;roma - italy;132.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company al.terr. consulting s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in roma, italy.;;;registered office;False;;;;alterr-consulting-srl_seac004809831-001
c.g.r. s.a.s. di borgna renato & c.;glass_construction_materials;refractory_materials_and_products;;;capriolo | 05100 terni - italy;terni - italy;5100.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company c.g.r. s.a.s. di borgna renato & c., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in terni, italy.;;;registered office;False;;;;cgr-sas-di-borgna-renato-c_seac005420846-001
abaco verifiche s.r.l. a socio unico;glass_construction_materials;refractory_materials_and_products;;;2 via nord | 25068 sarezzo - italy;sarezzo - italy;25068.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company abaco verifiche s.r.l. a socio unico, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in sarezzo, italy.;1.0;10.0;registered office;False;;;;abaco-verifiche-srl-a-socio-unico_seac009105212-001
conselab s.r.l.;glass_construction_materials;refractory_materials_and_products;;;1118 via portuense | 00148 roma - italy;roma - italy;148.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company conselab s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in roma, italy.;;;;False;;;;conselab-srl_seac009591408-001
z.c.m service s.r.l.;glass_construction_materials;refractory_materials_and_products;;;2 corso italia | 20068 peschiera borromeo - italy;peschiera borromeo - italy;20068.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company z.c.m service s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in peschiera borromeo, italy.;;;;False;;;;zcm-service-srl_seac010913311-001
stigc gpl energy s.r.l.;glass_construction_materials;refractory_materials_and_products;;;km. 20.700 strada statale 87 sannitica | 81025 marcianise - italy;marcianise - italy;81025.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company stigc gpl energy s.r.l., which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in marcianise, italy.;11.0;50.0;;False;;;;stigc-gpl-energy-srl_seac010666375-001
projecta monitoring - s.r.l.;glass_construction_materials;refractory_materials_and_products;;;7 via della madonna del mare | 34124 trieste - italy;trieste - italy;34124.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company projecta monitoring - s.r.l., founded in 2006, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in trieste, italy.;;;;False;2006.0;;;projecta-monitoring-srl_seac008759659-001
tecnoindagini s.r.l.;glass_construction_materials;refractory_materials_and_products;;service provider;58 via filzi fabio | 20032 cormano - italy;cormano - italy;20032.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company tecnoindagini s.r.l., is a service provider, founded in 2008, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in cormano, italy.;11.0;50.0;registered office;False;2008.0;;;tecnoindagini-srl_seac005653737-001
mcj s.r.l.;glass_construction_materials;refractory_materials_and_products;;;11 via palazzo di citta' | 14100 asti - italy;asti - italy;14100.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company mcj s.r.l., founded in 2003, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in asti, italy.;11.0;50.0;;False;2003.0;;;mcj-srl_seac001891819-001
nuova scan 3d service s.a.s. di davide tiengo;glass_construction_materials;refractory_materials_and_products;;;11 viale inghilterra | 10048 vinovo - italy;vinovo - italy;10048.0;italy;testing of products and materials | testing of products and materials - institutions | non-destructive tests;the company nuova scan 3d service s.a.s. di davide tiengo, which operates in the testing of products and materials industry. it also operates in the testing of products and materials - institutions, and non-destructive tests industries. it is based in vinovo, italy.;1.0;10.0;;False;;;;nuova-scan-3d-service-sas-di-davide-tiengo_seac009878527-001
